"GeoID","ID_2","Name","Pop_Total","PopForPov","Below_Pov","Pov_Rate","PovUnder18","Pov_18to64","Pov_65Over","HH_Total","HH_SNAP","SNAP_Rate","MHI","PctWhite","PctAfrAm","PctAsian","PctMulti","PctHispLat","Median_Age","LangEngOnl","Lang_Other","MedianRent","Unemp_Rate","Pct_Disabl","Pct_Unins","HU_Total","HU_Occ","HU_Vacant","Pct_HU_Vac","Owner_Occ","Renter_Occ","Pct_Rent","HU_NoVeh","Pct_NoVeh"
"9700000US4218570",4218570,"Pen Argyl Area School District, Pennsylvania",12444,12397,1002,8.1,10.4,8.5,3.5,4898,311,6.3495304206,54408,97.5570556091,0.8196721311,0.281260045,0.5866280939,2.1054323369,43.4,96.1,3.9,690,9,13.9,9.4,5174,4898,276,5.3343641283,3433,1465,29.9101674153,242,4.9407921601
"9700000US4218580",4218580,"Penn-Delco School District, Pennsylvania",26944,26211,1512,5.8,5.4,5.1,8.4,10211,650,6.3656840662,71567,93.3603028504,3.6074821853,1.5996140143,1.3027019002,2.4643705463,40.2,95,5,853,8,11.2,4.9,10629,10211,418,3.9326371248,8686,1525,14.9348741553,355,3.4766428362
"9700000US4218590",4218590,"Penn Hills School District, Pennsylvania",42444,42110,4455,10.6,18.3,9.5,6.3,18347,2176,11.8602496321,46292,60.3453962869,35.6681745359,0.6903213646,2.4974083498,1.4913768731,45.7,95.8,4.2,576,8.6,16.6,8.8,20145,18347,1798,8.9252916356,13956,4391,23.9330680765,1958,10.6720444759
"9700000US4218630",4218630,"Penn Manor School District, Pennsylvania",41562,38857,3351,8.6,10.1,9.1,4.8,15657,705,4.50277831,58034,91.5644097974,4.0349357586,1.6938549637,1.3473846302,4.8337423608,39.3,92.7,7.3,784,6.4,10.4,8.8,16503,15657,846,5.1263406653,11696,3961,25.2985884908,669,4.2728492048
"9700000US4218660",4218660,"Penn-Trafford School District, Pennsylvania",25683,25521,1551,6.1,7.3,5.8,5.6,10044,610,6.0732775787,68797,98.6489117315,0.7397889655,0.2258303158,0.3426390998,0.2881283339,44.8,97.3,2.7,527,4.5,11.5,3.9,10543,10044,499,4.7329981979,8721,1323,13.1720430108,410,4.0820390283
"9700000US4218740",4218740,"Penncrest School District, Pennsylvania",24553,23149,2863,12.4,19,10.9,8.2,8987,1009,11.2273283632,46275,96.7743249297,1.4906528734,0.1792041706,0.9530403617,1.0915163117,42.3,95.1,4.9,455,7.4,14.4,11.9,10429,8987,1442,13.8268290344,7539,1448,16.1121620118,430,4.7846889952
"9700000US4218750",4218750,"Pennridge School District, Pennsylvania",48822,48553,2601,5.4,6.3,5.2,4.6,18136,707,3.8983237759,73715,95.6617918152,0.9258121339,1.5464339847,1.4993240752,3.1481709066,42.2,94.6,5.4,875,7.7,9.5,7.6,19046,18136,910,4.777906122,14133,4003,22.0721217468,606,3.3414203794
"9700000US4218780",4218780,"Penns Manor Area School District, Pennsylvania",5753,5733,839,14.6,17.3,15.2,9.5,2347,408,17.3838943332,46708,97.9141317573,0.4171736485,0.2607335303,0.9907874153,0.6605249435,45.5,95.8,4.2,391,8.1,16.7,11.3,2679,2347,332,12.3926838373,1867,480,20.451640392,166,7.0728589689
"9700000US4218810",4218810,"Penns Valley Area School District, Pennsylvania",12714,12623,1674,13.3,25.4,10.6,5.3,4857,323,6.650195594,50891,98.7258140632,0.1573069058,0.6685543495,0.3618058833,0.6764196948,41.4,90.7,9.3,545,4.9,13.1,13.5,5920,4857,1063,17.9560810811,4004,853,17.5622812436,461,9.491455631
"9700000US4218840",4218840,"Pennsbury School District, Pennsylvania",71015,70750,3388,4.8,4.5,5.3,2.7,26407,1093,4.1390540387,84277,89.1783426037,3.2725480532,4.9299443779,1.5222136168,3.9301556009,41.9,89.8,10.2,1031,8,9.4,5.5,27841,26407,1434,5.150677059,20817,5590,21.16862953,1028,3.8929071837
"9700000US4218900",4218900,"Pequea Valley School District, Pennsylvania",21585,21516,1715,8,8.4,6.6,13.2,6194,225,3.6325476267,60495,98.2256196433,0.5559416261,0.1343525596,0.6624971045,1.5334723187,27.9,58.1,41.9,673,2.8,8.2,36.3,6461,6194,267,4.1324872311,4391,1803,29.1088149822,1791,28.9150791088
"9700000US4218930",4218930,"Perkiomen Valley School District, Pennsylvania",38192,32931,1500,4.6,6,4.3,2.4,12089,551,4.5578625196,94701,84.4888981986,9.3894009217,3.8096983661,1.9375785505,2.9508797654,37.5,91.4,8.6,955,6.8,6.3,4.8,12588,12089,499,3.9640927868,10134,1955,16.1717263628,304,2.5146827695
"9700000US4218960",4218960,"Peters Township School District, Pennsylvania",21417,21107,664,3.1,3.7,3,2.4,7456,39,0.5230686695,103107,96.6195078676,0.3501891021,1.8303217071,0.8031003409,1.5408320493,43.7,95.1,4.9,820,3.9,7.6,3.5,7527,7456,71,0.9432708915,6911,545,7.3095493562,99,1.3277896996
"9700000US4218990",4218990,"Philadelphia City School District, Pennsylvania",1536704,1494160,395789,26.5,36.3,24.8,17.3,580017,134665,23.2174229376,37192,41.5071477656,43.2960413977,6.5049612678,2.5345805048,12.6708852193,33.6,78.5,21.5,721,15.1,15.8,14.5,668806,580017,88789,13.2757481243,308931,271086,46.7375956222,192361,33.1647175859
"9700000US4219020",4219020,"Philipsburg-Osceola Area School District, Pennsylvania",15621,14494,2236,15.4,30.1,13.2,7.7,6409,817,12.7476985489,41021,95.1539594136,1.5427949555,1.2163113757,1.3379425133,4.8908520581,44,93,7,386,8.6,15.1,10.2,7420,6409,1011,13.6253369272,4988,1421,22.1719457014,665,10.3760337026
"9700000US4219050",4219050,"Phoenixville Area School District, Pennsylvania",32187,31723,1945,6.1,5.8,5.6,9.1,13314,692,5.1975364278,72215,87.4825240004,5.1542548234,4.1600646224,1.5782769441,5.1791095784,39,90.6,9.4,904,6.6,8.6,6.7,14011,13314,697,4.974662765,9397,3917,29.4201592309,1056,7.931500676
"9700000US4219140",4219140,"Pine Grove Area School District, Pennsylvania",11779,11668,1024,8.8,12.4,8,7.1,4592,349,7.600174216,52755,98.0388827574,0.2377111809,1.1630868495,0.4669326768,0.9678240937,42.5,96.9,3.1,447,5.8,15,7,5136,4592,544,10.5919003115,3683,909,19.7952961672,220,4.7909407666
"9700000US4219170",4219170,"Pittsburgh School District, Pennsylvania",309457,286337,65075,22.7,31.7,22.4,13.4,134348,23272,17.3221782237,39010,66.2205088268,25.4103154881,4.6749629189,2.9338486446,2.5741863975,33.4,90.1,9.9,628,9.7,13.9,10,157819,134348,23471,14.8721003175,65505,68843,51.2422961265,34337,25.5582517045
"9700000US4219200",4219200,"Pittston Area School District, Pennsylvania",27897,27605,3491,12.6,20.1,11.4,9.2,11908,1516,12.7309371851,44953,96.9853389253,0.4875076173,0.5197691508,1.3549844069,1.7636304979,45.5,96.1,3.9,504,10.2,17.5,8.2,13196,11908,1288,9.760533495,8384,3524,29.5935505542,1166,9.7917366476
"9700000US4219290",4219290,"Pleasant Valley School District, Pennsylvania",33703,33354,2781,8.3,6.9,9,7.6,11770,905,7.689039932,61319,91.3331157464,5.0737323087,1.0651870753,1.4182713705,9.7202029493,43.3,92.3,7.7,919,11.6,15,10.7,13239,11770,1469,11.0960042299,10347,1423,12.0900594732,702,5.9643160578
"9700000US4219350",4219350,"Plum Borough School District, Pennsylvania",27257,27145,1279,4.7,6.3,3.9,5.5,10768,517,4.8012630015,65678,93.5796309205,3.7201452838,1.650952049,0.8915141065,1.672964743,43.2,95.3,4.7,701,6.8,9.8,6.2,11398,10768,630,5.5272854887,8697,2071,19.2329123328,526,4.8848439822
"9700000US4219470",4219470,"Colonial School District, Pennsylvania",41835,41398,2015,4.9,4.6,4.9,5,17056,519,3.0429174484,86497,87.2809848213,5.6196964264,4.9623520975,1.6110911916,3.8102067647,39.2,91.9,8.1,1131,7.7,9.5,5.9,17976,17056,920,5.1179350245,12090,4966,29.1158536585,839,4.9190900563
"9700000US4219500",4219500,"Pocono Mountain School District, Pennsylvania",64239,63860,8146,12.8,18.8,12.1,4.5,22334,2910,13.0294618071,55810,73.716900948,17.6512710347,1.8913743987,3.7158112673,16.0245333831,40.2,85.1,14.9,779,15.4,12.5,12.4,36157,22334,13823,38.2304947866,18319,4015,17.9770753112,882,3.9491358467
"9700000US4219530",4219530,"Port Allegany School District, Pennsylvania",5840,5805,1047,18,27.4,17.8,7.7,2446,435,17.7841373671,38378,99.2808219178,0.0684931507,0.2568493151,0.3938356164,0.5993150685,43.9,98.3,1.7,431,11.7,18.2,10.7,2978,2446,532,17.8643384822,1857,589,24.0801308258,220,8.9942763696
"9700000US4219560",4219560,"Portage Area School District, Pennsylvania",6379,6293,977,15.5,20.2,15.4,10.5,2658,459,17.2686230248,42004,99.5767361655,0.297852328,0,0.1254115065,0.4389402728,44.5,97.5,2.5,358,8.2,20.9,7.9,2831,2658,173,6.1109148711,2036,622,23.4010534236,202,7.5996990218
"9700000US4219650",4219650,"Pottsgrove School District, Pennsylvania",21295,21127,1660,7.9,12.6,6.2,6.8,7787,643,8.2573519969,76043,89.2369100728,7.0063395163,1.023714487,2.3197933787,3.1274947171,38.5,94.7,5.3,882,9.5,10.6,7,8153,7787,366,4.4891451,6506,1281,16.4504944138,319,4.0965712084
"9700000US4219680",4219680,"Pottstown School District, Pennsylvania",22442,22197,4426,19.9,30.4,18.2,9.9,9734,1629,16.7351551264,42730,76.1206666073,18.8396756082,0.2138846805,2.856251671,5.0084662686,38.1,95.2,4.8,660,9.6,15.6,9.6,10728,9734,994,9.2654735272,5629,4105,42.1717690569,1646,16.9098006986
"9700000US4219710",4219710,"Pottsville Area School District, Pennsylvania",19926,19144,3132,16.4,21.8,16.2,9.9,8526,1605,18.8247712878,37265,92.5022583559,3.4929238181,0.7076181873,2.7752684934,2.9408812607,42.2,97,3,485,9.8,18.6,8.4,9923,8526,1397,14.0784037086,5189,3337,39.1391039174,1549,18.1679568379
"9700000US4219800",4219800,"Punxsutawney Area School District, Pennsylvania",21100,20743,3394,16.4,25.1,14.8,10.5,8198,1343,16.3820444011,41721,97.7725118483,0.4502369668,0.1943127962,1.1658767773,0.8672985782,42.2,93.1,6.9,426,8,16.1,16.4,9482,8198,1284,13.5414469521,6150,2048,24.9817028544,838,10.2220053672
"9700000US4219830",4219830,"Purchase Line School District, Pennsylvania",7185,7062,873,12.4,19.8,11.5,7.8,2813,309,10.9847138287,40948,97.8148921364,0.6680584551,0.1391788448,1.0299234516,0.9742519137,45.9,97.2,2.8,410,8.6,16.7,13.3,3377,2813,564,16.7012140954,2330,483,17.170280839,169,6.0078208319
"9700000US4219860",4219860,"Quaker Valley School District, Pennsylvania",13747,13604,608,4.5,4.3,4.6,4.4,5959,264,4.4302735358,67019,91.4163090129,3.9717756601,2.1240998036,1.8694987997,2.3568778643,48,93.6,6.4,704,5.4,11.1,4,6503,5959,544,8.3653698293,4327,1632,27.3871454942,552,9.2632992113
"9700000US4219890",4219890,"Quakertown Community School District, Pennsylvania",36316,35887,2717,7.6,9.9,6.5,8.4,13497,685,5.0752018967,66859,94.5781473731,1.5640489041,1.6081066197,1.318977861,3.9651944047,40.8,94.6,5.4,815,8.8,9.5,7.8,14056,13497,559,3.9769493455,10761,2736,20.2711713714,606,4.4898866415
"9700000US4219920",4219920,"Radnor Township School District, Pennsylvania",31482,24574,1367,5.6,2.3,6.9,5.6,9759,131,1.3423506507,102710,85.6775300172,5.1330919255,7.0802363255,1.4262118036,3.4178260593,27,87.1,12.9,1237,4.9,6.4,3.8,10616,9759,857,8.072720422,6537,3222,33.0156778358,469,4.8058202685
"9700000US4220040",4220040,"Reading School District, Pennsylvania",87978,85564,33151,38.7,54.3,33.9,18.4,31005,12494,40.2967263345,26777,53.6372729546,12.6906726682,1.0798154084,6.4550228466,58.2520630158,29.4,51,49,578,20.6,18.9,19.6,35726,31005,4721,13.2144656553,13136,17869,57.6326398968,8858,28.5695855507
"9700000US4220100",4220100,"Red Lion Area School District, Pennsylvania",38445,38332,3608,9.4,13.6,8.2,7.9,14612,1243,8.5067068163,57941,95.429834829,1.9638444531,1.0326440369,0.9207959423,1.4540252308,40.4,97.3,2.7,624,9,12.2,8.1,15561,14612,949,6.0985797828,11357,3255,22.2762113332,560,3.8324664659
"9700000US4220130",4220130,"Redbank Valley School District, Pennsylvania",8223,8195,1136,13.9,22.4,12.1,9.5,3411,498,14.5998240985,41838,98.7352547732,0.4256354129,0.0972880944,0.5472455308,0.4256354129,43.2,99.2,0.8,368,7.8,17.5,8.4,4012,3411,601,14.9800598205,2626,785,23.0137789505,275,8.0621518616
"9700000US4220220",4220220,"Reynolds School District, Pennsylvania",9547,9219,1206,13.1,16.9,14.4,6.5,4152,595,14.3304431599,40963,97.7479836598,0.1780664083,0,1.2255158689,1.2045668796,48.9,94.3,5.7,432,11.4,23.4,11.2,4400,4152,248,5.6363636364,3579,573,13.8005780347,396,9.5375722543
"9700000US4220250",4220250,"Richland School District, Pennsylvania",14683,12857,1442,11.2,19,10.2,7.4,5796,530,9.1442374051,45777,96.2133079071,0.776408091,1.6345433495,0.7832186883,1.6617857386,40.9,94.5,5.5,498,8.4,14.6,7.2,6106,5796,310,5.0769734687,4017,1779,30.6935817805,461,7.9537612146
"9700000US4220310",4220310,"Ridgway Area School District, Pennsylvania",6784,6714,816,12.2,21.2,11.1,4.9,2864,427,14.9092178771,43344,97.641509434,0.4274764151,1.0613207547,0.1031839623,0.5896226415,44.3,98.4,1.6,377,8.1,14.8,7.8,3855,2864,991,25.7068741894,2231,633,22.1019553073,250,8.7290502793
"9700000US4220370",4220370,"Ridley School District, Pennsylvania",40310,40251,3951,9.8,12.4,9,9.5,16020,1842,11.4981273408,59038,90.1066732821,4.8747209129,2.3120813694,1.704291739,2.2475812453,39.8,94,6,817,9.7,13.9,7.2,17106,16020,1086,6.3486495966,11284,4736,29.5630461923,1616,10.0873907615
"9700000US4220400",4220400,"Ringgold School District, Pennsylvania",26180,25937,3774,14.6,19.2,14.3,10.7,11035,1599,14.4902582691,46193,92.9755538579,4.6562261268,0.7142857143,1.5317035905,1.3407181054,45.5,97.4,2.6,481,8.7,16.6,8.7,12627,11035,1592,12.6079036984,8481,2554,23.1445400997,1169,10.5935659266
"9700000US4220430",4220430,"Riverview School District, Pennsylvania",8625,8395,698,8.3,12.9,7.1,8,4128,383,9.2781007752,44670,96.8231884058,2.4347826087,0.2550724638,0.4869565217,1.715942029,47,98,2,574,5.3,13.8,7.3,4504,4128,376,8.3481349911,2330,1798,43.5562015504,318,7.7034883721
"9700000US4220460",4220460,"Rochester Area School District, Pennsylvania",7015,6900,1012,14.7,17.4,15.3,9.2,3078,711,23.0994152047,41864,88.4533143264,9.0520313614,0,2.4946543122,1.5538132573,42.6,97.8,2.2,428,9.3,16.9,10.5,3476,3078,398,11.4499424626,1897,1181,38.3690708252,355,11.5334632878
"9700000US4220520",4220520,"Rockwood Area School District, Pennsylvania",5765,5746,649,11.3,16,9.7,11.4,2301,225,9.778357236,47277,98.1092801388,0.0346921075,0.5897658283,0.9713790113,0.4509973981,44.2,97.3,2.7,369,6.6,15,9.5,3917,2301,1616,41.2560633138,1977,324,14.0808344198,95,4.1286397219
"9700000US4220550",4220550,"Rose Tree Media School District, Pennsylvania",35397,33812,1436,4.2,3.3,4.6,4.1,13883,417,3.0036735576,87585,88.6374551516,4.1980958838,5.0117241574,1.8165381247,2.0397208803,45.6,90.5,9.5,1054,5.9,12.3,4.6,14894,13883,1011,6.7879683094,9621,4262,30.6994165526,1072,7.7216739898
"9700000US4220580",4220580,"South Fayette Township School District, Pennsylvania",14677,14347,784,5.5,5.3,5.6,5.1,5603,232,4.1406389434,78852,90.3795053485,1.4785037814,6.6226067998,0.9470600259,1.0356339851,39.4,92,8,736,5.8,9.1,6.5,6012,5603,409,6.8030605456,4517,1086,19.3824736748,326,5.8183116188
"9700000US4220640",4220640,"St. Marys Area School District, Pennsylvania",19017,18714,1710,9.1,17.7,7.2,6.2,8024,774,9.6460618146,48135,98.2226428985,0.7677341326,0.3417994426,0.2681811011,0.5784298259,46.1,98.4,1.6,459,6.2,14.8,6.7,9837,8024,1813,18.4304157772,6524,1500,18.6939182453,443,5.5209371884
"9700000US4220730",4220730,"Salisbury Township School District, Pennsylvania",13582,13266,572,4.3,5.5,4,4,5164,207,4.0085205267,67664,88.1166249448,4.7562950965,1.6050655279,0.9056103667,8.2020321013,47.3,84.9,15.1,958,7.1,11.4,5.3,5337,5164,173,3.241521454,4530,634,12.2773044152,187,3.6212238575
"9700000US4220760",4220760,"Salisbury-Elk Lick School District, Pennsylvania",2952,2947,470,15.9,25.4,13.2,11.9,1058,161,15.2173913043,38000,99.5596205962,0.135501355,0,0.2032520325,1.3211382114,39.4,80.2,19.8,334,5.8,16.2,27.9,1273,1058,215,16.8892380204,848,210,19.8487712665,141,13.3270321361
"9700000US4220850",4220850,"Sayre Area School District, Pennsylvania",8084,7971,599,7.5,11,7.9,1.4,3452,314,9.0961761298,44220,97.8599703117,0.7050964869,0.8287976249,0.4700643246,0.507174666,43.1,96.7,3.3,514,5,14.9,7,3979,3452,527,13.2445338025,2284,1168,33.8354577057,280,8.111239861
"9700000US4220910",4220910,"Schuylkill Haven Area School District, Pennsylvania",8283,8183,989,12.1,17.9,10.8,8.5,3344,398,11.9019138756,50197,99.4325727393,0.0482916818,0.0724375226,0.0603646022,1.0141253169,40.2,97.9,2.1,515,8.5,15,7.6,3764,3344,420,11.1583421892,2560,784,23.4449760766,256,7.6555023923
"9700000US4220970",4220970,"Schuylkill Valley School District, Pennsylvania",14971,12762,859,6.7,10,6.3,3.9,4829,179,3.7067715883,67858,91.2363903547,3.4065860664,0.2738628014,2.0239128983,9.8390221094,41.6,90.7,9.3,727,5.2,12.2,8.3,5186,4829,357,6.8839182414,4112,717,14.8477945744,160,3.3133153862
"9700000US4221090",4221090,"Scranton School District, Pennsylvania",75982,70641,14492,20.5,30.5,19.5,11.7,29249,5507,18.8279941195,38463,86.5099628859,6.5489194809,3.0165039088,2.14919323,9.7378326446,37.8,85.8,14.2,548,9.3,15.6,12.4,33620,29249,4371,13.001189768,15659,13590,46.4631269445,4503,15.3953981333
"9700000US4221120",4221120,"Selinsgrove Area School District, Pennsylvania",22798,20485,2143,10.5,14.5,9.6,8.1,7993,686,8.582509696,48258,95.863672252,1.3597684007,1.1316782174,0.7412930959,2.9081498377,38.4,88.7,11.3,528,5.5,10.8,14.1,8879,7993,886,9.9786011938,6013,1980,24.7716752158,610,7.631677718
"9700000US4221150",4221150,"Yough School District, Pennsylvania",16254,16233,2032,12.5,19.6,11.7,8.2,6717,950,14.1432186988,47054,98.960255937,0.3752922358,0.2522456011,0.3752922358,0.4183585579,44.5,99.1,0.9,440,6.9,17.7,10.4,7330,6717,613,8.3628922237,5210,1507,22.4356111359,512,7.6224504987
"9700000US4221180",4221180,"Shade-Central City School District, Pennsylvania",3771,3755,464,12.4,16.8,12.6,7.3,1546,200,12.936610608,37770,97.8785468046,0.2121453195,0,1.6176080615,0.7425086184,45.4,97.3,2.7,329,11.2,19.2,10.4,1901,1546,355,18.6743819043,1249,297,19.2108667529,128,8.2794307891
"9700000US4221200",4221200,"Shaler Area School District, Pennsylvania",39285,39210,2925,7.5,8.1,7.2,7.6,16461,1132,6.8768604581,59390,96.8944889907,1.7105765559,0.33855161,0.9418353061,0.7483772432,43.9,96.2,3.8,557,6.9,13.1,7.1,17763,16461,1302,7.3298429319,13324,3137,19.0571654213,1270,7.7152056376
"9700000US4221240",4221240,"Shamokin Area School District, Pennsylvania",20967,17612,2808,15.9,18.1,15.9,13.9,8051,1375,17.0786237734,35575,88.9779176802,8.0078218152,0.2575475748,1.8839128154,2.5563981495,41.9,96.5,3.5,401,12.4,19.6,13,10016,8051,1965,19.6186102236,5732,2319,28.803875295,1197,14.8677182959
"9700000US4221270",4221270,"Shanksville-Stonycreek School District, Pennsylvania",2967,2962,388,13.1,18.3,12.3,10.2,1143,86,7.5240594926,50352,99.4944388271,0,0.2359285474,0.2696326255,0.0337040782,47.4,95.2,4.8,592,12.8,11.7,10.6,1743,1143,600,34.4234079174,998,145,12.6859142607,47,4.1119860017
"9700000US4221330",4221330,"Sharon City School District, Pennsylvania",13930,13731,3465,25.2,37,23.7,12.9,6009,1799,29.9384256948,31086,80.9691313711,12.3689877961,1.7085427136,3.6109117014,1.0409188801,39.7,95.8,4.2,416,15,20.3,9.8,7283,6009,1274,17.4927914321,3483,2526,42.0369445831,1163,19.3543018805
"9700000US4221420",4221420,"Sharpsville Area School District, Pennsylvania",7689,7654,799,10.4,14.2,9.8,7.7,3084,375,12.1595330739,48848,97.750032514,0.8453635063,0.9754194304,0.4291845494,0.6242684354,41.3,97.3,2.7,480,10.5,13.6,9.7,3420,3084,336,9.8245614035,2309,775,25.1297016861,176,5.7068741894
"9700000US4221490",4221490,"Shenandoah Valley School District, Pennsylvania",7895,7620,1927,25.3,40.8,23.1,16.2,3275,732,22.3511450382,31193,88.9423685877,3.1032298923,0,2.0139328689,15.3008233059,43.7,89.3,10.7,390,16.2,20.9,12.5,4519,3275,1244,27.5282142067,2379,896,27.358778626,531,16.213740458
"9700000US4221510",4221510,"Shenango Area School District, Pennsylvania",8186,8115,910,11.2,17.8,10.4,5.9,3093,338,10.9279017135,53581,98.949425849,0.6230149035,0,0.4275592475,0.561935011,43.5,95.9,4.1,399,5.3,12.2,6.2,3237,3093,144,4.4485634847,2608,485,15.6805690268,92,2.9744584546
"9700000US4221540",4221540,"Shikellamy School District, Pennsylvania",22550,21806,3458,15.9,25,15.1,8.1,9700,1391,14.3402061856,39869,96.5587583149,1.1042128603,0.2616407982,1.0022172949,3.3303769401,42.9,95.9,4.1,446,9.3,15.8,11.3,10527,9700,827,7.8559893607,6241,3459,35.6597938144,1072,11.0515463918
"9700000US4221570",4221570,"Shippensburg Area School District, Pennsylvania",28333,25854,5635,21.8,26.7,22.4,7.2,10206,967,9.4748187341,48996,93.8446334663,3.1765079589,0.7447146437,1.7611971906,2.3647337027,28.6,91.3,8.7,632,9.1,8.9,14,11118,10206,912,8.2029141932,6493,3713,36.3805604546,811,7.9463060945
"9700000US4221660",4221660,"Slippery Rock Area School District, Pennsylvania",20663,18121,3606,19.9,13.9,23.8,7.3,7709,693,8.9894928006,46624,94.6522770169,2.042297827,1.8099985481,1.2728064657,1.2340899192,31.6,96,4,572,8.3,10.1,9.2,8507,7709,798,9.3805101681,5385,2324,30.1465819172,361,4.682838241
"9700000US4221690",4221690,"Smethport Area School District, Pennsylvania",6007,5556,679,12.2,21,11.6,5.7,2389,228,9.5437421515,45019,97.3863825537,1.6314299983,0.1831196937,0.4994173464,1.7479607125,44.6,98,2,416,9,14.7,11.4,3458,2389,1069,30.9138230191,1911,478,20.0083717036,96,4.018417748
"9700000US4221810",4221810,"Solanco School District, Pennsylvania",32172,31929,3226,10.1,15.2,8,7.8,10885,628,5.7694074414,55091,97.8987939823,0.4227278379,0.0466243939,1.0164117866,2.6638070372,36.1,78.6,21.4,643,6.9,9.4,27.9,11430,10885,545,4.7681539808,8374,2511,23.0684428112,1493,13.7161231052
"9700000US4221840",4221840,"Somerset Area School District, Pennsylvania",21086,17362,2605,15,23.6,12.7,13.1,7219,1127,15.6115805513,43522,89.1823959025,8.0100540643,0.5596130134,1.2235606564,2.3996964811,40.9,96.1,3.9,423,9.7,15.1,10.2,9156,7219,1937,21.1555264308,5156,2063,28.5773652861,568,7.8681257792
"9700000US4221870",4221870,"Souderton Area School District, Pennsylvania",45636,45111,2004,4.4,5.1,4.2,4.6,16729,653,3.9034012792,79380,91.6710491717,2.8048032255,3.8040143746,0.9531948462,2.6799018319,41.5,91.9,8.1,841,6.7,7.7,5.5,17289,16729,560,3.2390537336,12570,4159,24.861019786,831,4.9674218423
"9700000US4221910",4221910,"South Allegheny School District, Pennsylvania",11814,11763,1286,10.9,9.9,12.4,6.9,5078,651,12.8200078771,41128,96.5464702895,1.4558997799,0.5586592179,1.3712544439,0.8718469612,43.8,96.8,3.2,435,10.3,15.7,10.6,5816,5078,738,12.689133425,3860,1218,23.9858211894,557,10.9688853879
"9700000US4221930",4221930,"South Butler County School District, Pennsylvania",18472,18131,985,5.4,6.1,5,6,7430,429,5.7738896366,57357,98.2676483326,0.2327847553,0.7308358597,0.5576006929,0.7957990472,47.7,97.2,2.8,660,7.1,12.4,6.2,7857,7430,427,5.4346442663,5969,1461,19.663526245,461,6.2045760431
"9700000US4222050",4222050,"South Middleton School District, Pennsylvania",14771,14678,488,3.3,5.5,2.6,2.9,5821,135,2.3191891428,68917,94.9901834676,1.4555548033,0.7582425022,2.5455284002,3.6219619525,45.4,98.1,1.9,838,5.2,10.2,4.4,6061,5821,240,3.9597426167,4814,1007,17.2994330871,230,3.9512111321
"9700000US4222060",4222060,"South Park School District, Pennsylvania",13469,13398,1077,8,11.8,6.4,9.9,5410,359,6.6358595194,66344,94.3945356003,3.1553938674,1.7892939342,0.5939564927,0.5568342119,43.9,97.1,2.9,707,6.3,10.8,4.4,5871,5410,461,7.8521546585,4358,1052,19.4454713494,250,4.6210720887
"9700000US4222140",4222140,"South Williamsport Area School District, Pennsylvania",9282,9255,1025,11.1,9.2,12.4,8.5,3978,374,9.4017094017,44189,98.3839689722,0.2370178841,0.118508942,1.2605042017,0.6248653307,40.9,97.5,2.5,559,6.6,13.4,8.6,4250,3978,272,6.4,2835,1143,28.7330316742,272,6.8376068376
"9700000US4222170",4222170,"South Eastern School District, Pennsylvania",19616,19369,1438,7.4,12,6.2,5.1,7161,501,6.9962295769,66940,96.3601141925,1.6109298532,0.5250815661,1.2897634584,1.2591761827,41.4,97.7,2.3,597,9.8,12.9,7.7,7916,7161,755,9.5376452754,6240,921,12.8613322162,217,3.0303030303
"9700000US4222200",4222200,"Southeastern Greene School District, Pennsylvania",4445,4407,650,14.7,12.1,15.6,14.7,1854,276,14.8867313916,45417,97.7052868391,0.1124859393,0.157480315,1.7997750281,0.157480315,45.4,98.1,1.9,366,3.9,23.1,9.2,2137,1854,283,13.2428638278,1573,281,15.1564185545,97,5.2319309601
"9700000US4222230",4222230,"South Side Area School District, Pennsylvania",6875,6871,643,9.4,12.8,8.9,5.5,2580,240,9.3023255814,63783,95.4618181818,0.9745454545,0.2181818182,3.2581818182,1.4690909091,44.2,98.4,1.6,457,9.3,12.7,5.9,2760,2580,180,6.5217391304,2264,316,12.2480620155,109,4.2248062016
"9700000US4222260",4222260,"Southern Columbia Area School District, Pennsylvania",10298,10291,925,9,18.3,7.5,5.2,4439,273,6.1500337914,52014,98.4171683822,0.9419304719,0.067974364,0.4272674306,1.1555641872,47.7,98.8,1.2,504,6.7,11.6,5.6,5165,4439,726,14.0561471442,3539,900,20.2748366749,274,6.1725613877
"9700000US4222290",4222290,"Southern Fulton School District, Pennsylvania",5423,5379,427,7.9,9.5,7.5,7.5,2145,226,10.5361305361,50771,97.7134427439,0.5900792919,0.1106398672,1.014198783,1.1063986723,42.5,97.9,2.1,501,11.1,14.5,10.1,2603,2145,458,17.595082597,1753,392,18.2750582751,101,4.7086247086
"9700000US4222320",4222320,"Southern Huntingdon County School District, Pennsylvania",7502,7449,846,11.4,12.6,11.4,9.6,3061,395,12.9042796472,45648,99.5734470808,0.0799786724,0,0.1999466809,0.8797653959,42.9,98.8,1.2,443,9.4,15.4,11.6,4325,3061,1264,29.225433526,2565,496,16.2038549494,118,3.854949363
"9700000US4222350",4222350,"Southern Lehigh School District, Pennsylvania",21236,19964,789,4,5.3,3.9,1.9,7177,163,2.271143932,81650,93.242606894,0.7251836504,3.29628932,0.7534375589,3.3669240912,41.4,89,11,832,7,9.3,4.8,7551,7177,374,4.9529863594,6446,731,10.1853141981,252,3.5112163857
